,path,duration,dataset,emotion
6959,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/KL/su07.wav,2.849,SAVEE,surprise
6960,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/KL/su09.wav,2.708,SAVEE,surprise
6961,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/KL/su06.wav,2.426,SAVEE,surprise
6962,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/KL/su01.wav,3.53,SAVEE,surprise
6963,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/KL/su03.wav,1.705,SAVEE,surprise
6964,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/KL/su05.wav,2.377,SAVEE,surprise
6965,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/KL/su02.wav,2.713,SAVEE,surprise
6966,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/KL/su15.wav,5.856,SAVEE,surprise
6967,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/KL/su11.wav,2.014,SAVEE,surprise
6968,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/a09.wav,4.025,SAVEE,angry
6969,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/d02.wav,3.92,SAVEE,disgust
6970,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/a14.wav,5.394,SAVEE,angry
6971,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/a03.wav,2.075,SAVEE,angry
6972,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/f05.wav,3.291,SAVEE,fear
6973,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/f07.wav,3.616,SAVEE,fear
6974,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/f02.wav,3.396,SAVEE,fear
6975,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/a02.wav,3.438,SAVEE,angry
6976,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/a10.wav,4.604,SAVEE,angry
6977,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/d07.wav,2.699,SAVEE,disgust
6978,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/d15.wav,6.056,SAVEE,disgust
6979,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/a11.wav,2.657,SAVEE,angry
6980,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/f01.wav,3.312,SAVEE,fear
6981,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/a01.wav,3.648,SAVEE,angry
6982,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/f04.wav,3.019,SAVEE,fear
6983,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/d05.wav,3.103,SAVEE,disgust
6984,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/a04.wav,2.725,SAVEE,angry
6985,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/f09.wav,3.878,SAVEE,fear
6986,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/a05.wav,2.998,SAVEE,angry
6987,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/d14.wav,5.687,SAVEE,disgust
6988,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/f03.wav,2.285,SAVEE,fear
6989,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/a13.wav,4.683,SAVEE,angry
6990,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/d12.wav,3.721,SAVEE,disgust
6991,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/d11.wav,3.564,SAVEE,disgust
6992,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/a12.wav,3.315,SAVEE,angry
6993,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/d04.wav,4.382,SAVEE,disgust
6994,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/d13.wav,5.634,SAVEE,disgust
6995,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/a15.wav,4.92,SAVEE,angry
6996,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/d10.wav,4.534,SAVEE,disgust
6997,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/d09.wav,4.638,SAVEE,disgust
6998,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/f08.wav,3.905,SAVEE,fear
6999,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/d06.wav,3.302,SAVEE,disgust
7000,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/a06.wav,3.736,SAVEE,angry
7001,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/d01.wav,4.361,SAVEE,disgust
7002,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/d03.wav,2.348,SAVEE,disgust
7003,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/a08.wav,3.473,SAVEE,angry
7004,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/f06.wav,2.987,SAVEE,fear
7005,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/a07.wav,2.684,SAVEE,angry
7006,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/d08.wav,4.403,SAVEE,disgust
7007,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/h12.wav,5.66,SAVEE,happy
7008,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n05.wav,2.83,SAVEE,neutral
7009,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n04.wav,3.606,SAVEE,neutral
7010,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/h07.wav,3.606,SAVEE,happy
7011,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n17.wav,3.459,SAVEE,neutral
7012,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/f10.wav,2.673,SAVEE,fear
7013,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n20.wav,3.291,SAVEE,neutral
7014,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n12.wav,2.973,SAVEE,neutral
7015,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n15.wav,5.157,SAVEE,neutral
7016,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/f15.wav,5.136,SAVEE,fear
7017,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/h06.wav,3.459,SAVEE,happy
7018,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/h13.wav,2.767,SAVEE,happy
7019,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/h15.wav,5.849,SAVEE,happy
7020,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/h05.wav,4.361,SAVEE,happy
7021,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/h01.wav,3.836,SAVEE,happy
7022,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n03.wav,2.055,SAVEE,neutral
7023,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n10.wav,4.183,SAVEE,neutral
7024,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/h11.wav,5.975,SAVEE,happy
7025,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/f13.wav,2.463,SAVEE,fear
7026,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n13.wav,2.789,SAVEE,neutral
7027,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n08.wav,3.499,SAVEE,neutral
7028,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/h09.wav,3.333,SAVEE,happy
7029,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n11.wav,6.157,SAVEE,neutral
7030,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/f14.wav,4.953,SAVEE,fear
7031,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/h08.wav,2.516,SAVEE,happy
7032,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n14.wav,5.025,SAVEE,neutral
7033,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n06.wav,4.131,SAVEE,neutral
7034,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n01.wav,3.774,SAVEE,neutral
7035,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n18.wav,1.887,SAVEE,neutral
7036,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n19.wav,3.249,SAVEE,neutral
7037,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/f11.wav,4.324,SAVEE,fear
7038,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n07.wav,4.052,SAVEE,neutral
7039,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/h10.wav,3.312,SAVEE,happy
7040,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n16.wav,3.816,SAVEE,neutral
7041,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/h03.wav,2.264,SAVEE,happy
7042,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n09.wav,3.789,SAVEE,neutral
7043,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/h02.wav,3.396,SAVEE,happy
7044,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/f12.wav,4.376,SAVEE,fear
7045,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/h14.wav,5.409,SAVEE,happy
7046,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/h04.wav,3.229,SAVEE,happy
7047,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n02.wav,3.774,SAVEE,neutral
7048,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/su05.wav,2.83,SAVEE,surprise
7049,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/su15.wav,5.818,SAVEE,surprise
7050,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n28.wav,5.499,SAVEE,neutral
7051,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/sa07.wav,2.914,SAVEE,sad
7052,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/sa06.wav,4.13,SAVEE,sad
7053,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/su14.wav,5.739,SAVEE,surprise
7054,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/sa02.wav,3.94,SAVEE,sad
7055,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/sa03.wav,2.423,SAVEE,sad
7056,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/su10.wav,4.057,SAVEE,surprise
7057,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/sa13.wav,5.943,SAVEE,sad
7058,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/su01.wav,3.249,SAVEE,surprise
7059,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/sa09.wav,2.746,SAVEE,sad
7060,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/sa11.wav,6.226,SAVEE,sad
7061,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n23.wav,3.315,SAVEE,neutral
7062,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n26.wav,3.131,SAVEE,neutral
7063,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/su07.wav,3.456,SAVEE,surprise
7064,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n29.wav,3.289,SAVEE,neutral
7065,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n21.wav,4.078,SAVEE,neutral
7066,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/su08.wav,3.808,SAVEE,surprise
7067,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n24.wav,3.868,SAVEE,neutral
7068,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/sa04.wav,5.984,SAVEE,sad
7069,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n25.wav,4.025,SAVEE,neutral
7070,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/su11.wav,2.673,SAVEE,surprise
7071,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/su06.wav,2.421,SAVEE,surprise
7072,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/sa15.wav,5.189,SAVEE,sad
7073,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/su12.wav,5.031,SAVEE,surprise
7074,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/sa05.wav,4.743,SAVEE,sad
7075,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n22.wav,3.052,SAVEE,neutral
7076,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n27.wav,5.446,SAVEE,neutral
7077,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/sa12.wav,5.377,SAVEE,sad
7078,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/n30.wav,4.631,SAVEE,neutral
7079,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/su02.wav,3.229,SAVEE,surprise
7080,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/sa08.wav,3.061,SAVEE,sad
7081,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/sa01.wav,4.319,SAVEE,sad
7082,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/sa14.wav,5.723,SAVEE,sad
7083,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/sa10.wav,4.161,SAVEE,sad
7084,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/su13.wav,4.298,SAVEE,surprise
7085,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/su09.wav,3.434,SAVEE,surprise
7086,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/su04.wav,3.354,SAVEE,surprise
7087,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/DC/su03.wav,1.866,SAVEE,surprise
7088,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/a01.wav,3.559,SAVEE,angry
7089,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/a02.wav,3.094,SAVEE,angry
7090,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/a03.wav,2.201,SAVEE,angry
7091,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/f10.wav,3.06,SAVEE,fear
7092,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/d09.wav,4.099,SAVEE,disgust
7093,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/f01.wav,4.2,SAVEE,fear
7094,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/f06.wav,3.611,SAVEE,fear
7095,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/f02.wav,3.909,SAVEE,fear
7096,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/a05.wav,3.204,SAVEE,angry
7097,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/d14.wav,5.622,SAVEE,disgust
7098,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/a07.wav,3.087,SAVEE,angry
7099,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/a14.wav,7.025,SAVEE,angry
7100,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/d01.wav,4.411,SAVEE,disgust
7101,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/f05.wav,3.977,SAVEE,fear
7102,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/f09.wav,4.194,SAVEE,fear
7103,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/a06.wav,4.14,SAVEE,angry
7104,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/a09.wav,4.869,SAVEE,angry
7105,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/d03.wav,2.505,SAVEE,disgust
7106,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/d02.wav,3.542,SAVEE,disgust
7107,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/a13.wav,5.331,SAVEE,angry
7108,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/d13.wav,5.592,SAVEE,disgust
7109,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/d15.wav,6.033,SAVEE,disgust
7110,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/a11.wav,3.24,SAVEE,angry
7111,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/d07.wav,2.882,SAVEE,disgust
7112,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/f07.wav,4.16,SAVEE,fear
7113,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/d08.wav,4.289,SAVEE,disgust
7114,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/f04.wav,3.394,SAVEE,fear
7115,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/d10.wav,3.578,SAVEE,disgust
7116,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/a10.wav,5.154,SAVEE,angry
7117,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/f12.wav,5.128,SAVEE,fear
7118,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/d12.wav,3.01,SAVEE,disgust
7119,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/a04.wav,3.28,SAVEE,angry
7120,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/f03.wav,2.931,SAVEE,fear
7121,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/d11.wav,3.647,SAVEE,disgust
7122,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/a12.wav,3.84,SAVEE,angry
7123,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/d05.wav,3.531,SAVEE,disgust
7124,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/d06.wav,3.141,SAVEE,disgust
7125,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/a08.wav,4.224,SAVEE,angry
7126,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/f11.wav,4.523,SAVEE,fear
7127,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/d04.wav,4.118,SAVEE,disgust
7128,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/f08.wav,4.813,SAVEE,fear
7129,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/a15.wav,6.107,SAVEE,angry
7130,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n12.wav,3.281,SAVEE,neutral
7131,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n17.wav,3.003,SAVEE,neutral
7132,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/h04.wav,3.619,SAVEE,happy
7133,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n09.wav,3.648,SAVEE,neutral
7134,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/f15.wav,5.662,SAVEE,fear
7135,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/f13.wav,3.17,SAVEE,fear
7136,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n01.wav,3.698,SAVEE,neutral
7137,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/h12.wav,5.617,SAVEE,happy
7138,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n20.wav,3.679,SAVEE,neutral
7139,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/h14.wav,5.32,SAVEE,happy
7140,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/h05.wav,4.305,SAVEE,happy
7141,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/h11.wav,5.413,SAVEE,happy
7142,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n07.wav,4.106,SAVEE,neutral
7143,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n21.wav,3.833,SAVEE,neutral
7144,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n13.wav,2.745,SAVEE,neutral
7145,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n10.wav,3.821,SAVEE,neutral
7146,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n19.wav,3.475,SAVEE,neutral
7147,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n14.wav,5.458,SAVEE,neutral
7148,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n06.wav,3.976,SAVEE,neutral
7149,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/h10.wav,3.665,SAVEE,happy
7150,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/h03.wav,2.56,SAVEE,happy
7151,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/h06.wav,4.517,SAVEE,happy
7152,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n08.wav,3.176,SAVEE,neutral
7153,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n11.wav,5.332,SAVEE,neutral
7154,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/h09.wav,4.048,SAVEE,happy
7155,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/h13.wav,2.869,SAVEE,happy
7156,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/h07.wav,4.048,SAVEE,happy
7157,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n05.wav,4.363,SAVEE,neutral
7158,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/f14.wav,4.843,SAVEE,fear
7159,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n16.wav,3.446,SAVEE,neutral
7160,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/h15.wav,5.021,SAVEE,happy
7161,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/h02.wav,3.482,SAVEE,happy
7162,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n18.wav,2.078,SAVEE,neutral
7163,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n15.wav,5.458,SAVEE,neutral
7164,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/h01.wav,4.609,SAVEE,happy
7165,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n04.wav,3.456,SAVEE,neutral
7166,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n03.wav,2.096,SAVEE,neutral
7167,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/n02.wav,3.387,SAVEE,neutral
7168,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/h08.wav,3.494,SAVEE,happy
7169,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/sa05.wav,4.832,SAVEE,sad
7170,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/sa01.wav,4.57,SAVEE,sad
7171,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/SAVEE/AudioData/JE/sa11.wav,5.933,SAVEE,sad
